Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2022,September,4,Sailfin,35,1,AM,pstr,Pseudodiploria,strigosa,30.00,25.00,2.00,172.7875959,,,,,,,,,,0,172.7875959,,
2022,September,4,Sailfin,35,1,AM,srad,Siderastrea,radians,7.00,6.00,1.00,20.42035225,,,,,,,,,,0,20.42035225,,
2022,September,4,Sailfin,35,1,AM,past,Porites,astreoides,7.00,5.00,3.00,56.54866776,,,,,,,,,,0,56.54866776,,
2022,September,4,Sailfin,35,1,AM,ppor,Porites,porites,6.00,2.00,2.00,25.13274123,,,,,,,,,,0,25.13274123,,
2022,September,4,Sailfin,35,1,AM,aaga,Agaricia,agaricites,12.00,8.00,6.00,188.4955592,,,,,,,,,15,28.27433388,160.2212253,,
2022,September,4,Sailfin,35,1,AM,past,Porites,astreoides,14.00,12.00,1.00,40.8407045,,,,,,,,,,0,40.8407045,,
2022,September,4,Sailfin,35,1,AM,srad,Siderastrea,radians,7.00,4.00,1.00,17.27875959,,,,,,,,,50,8.639379797,8.639379797,,
2022,September,4,Sailfin,35,1,AM,pfur,Porites,furcata,30.00,10.00,9.00,565.4866776,,,,,,,,,,0,565.4866776,,
2022,September,4,Sailfin,35,1,AM,srad,Siderastrea,radians,10.00,8.00,1.00,28.27433388,,,,,,,,,,0,28.27433388,,
2022,September,4,Sailfin,35,1,AM,srad,Siderastrea,radians,6.00,4.00,2.00,31.41592654,,,,,,,,,,0,31.41592654,,
2022,September,4,Sailfin,35,1,AM,srad,Siderastrea,radians,6.00,4.00,1.00,15.70796327,,,,,,,,,,0,15.70796327,,
2022,September,4,Sailfin,35,1,AM,ppor,Porites,porites,12.00,8.00,6.00,188.4955592,,,,,,,,,,0,188.4955592,,
