Year,Month,Day,Site,Depth (m),Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2023,7,4,Marilyns Cut,10,1,KE,ATEN,Agaricia,tenuifolia,20.00,15.00,15.00,824.6680716,,n,,0,0,0,0,0,5,41.23340358,783.434668,,
2023,7,4,Marilyns Cut,10,1,KE,AAGA,Agaricia,agaricites,15.00,15.00,15.00,706.8583471,,n,,0,0,0,0,0,50,353.4291735,353.4291735,,
2023,7,4,Marilyns Cut,10,1,KE,PPOR,Porites,porites,35.00,25.00,20.00,1884.955592,,n,,0,0,0,0,0,0,0,1884.955592,,
2023,7,4,Marilyns Cut,10,1,KE,AAGA,Agaricia,agaricites,15.00,12.00,10.00,424.1150082,,n,,0,0,0,0,10,10,84.82300165,339.2920066,,
2023,7,4,Marilyns Cut,10,1,KE,OFRA,Orbicella,franksi,30.00,22.00,12.00,980.1769079,,y,White plague,0,0,0,0,0,1,9.801769079,970.3751388,,
2023,7,4,Marilyns Cut,10,1,KE,AAGA,Agaricia,agaricites,10.00,10.00,5.00,157.0796327,,n,,0,0,0,0,0,75,117.8097245,39.26990817,,
2023,7,4,Marilyns Cut,10,1,KE,SSID,Siderastrea,siderea,35.00,20.00,10.00,863.9379797,,n,,0,0,0,0,0,5,43.19689899,820.7410808,,
2023,7,4,Marilyns Cut,10,1,KE,MFER,Mycetophellia,ferox,20.00,15.00,4.00,219.9114858,,n,,0,0,0,0,0,0,0,219.9114858,,
2023,7,4,Marilyns Cut,10,1,KE,SSID,Siderastrea,siderea,5.00,5.00,2.00,31.41592654,,n,,0,0,0,0,0,0,0,31.41592654,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,5.00,5.00,5.00,78.53981634,,n,,0,0,0,0,0,0,0,78.53981634,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,10.00,9.00,8.00,238.7610417,,n,,0,0,0,0,0,0,0,238.7610417,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,8.00,6.00,5.00,109.9557429,,n,,0,0,0,0,0,0,0,109.9557429,,
2023,7,4,Marilyns Cut,10,1,KE,OANN,Orbicella,annularis,30.00,30.00,25.00,2356.19449,,n,,0,0,0,0,25,25,1178.097245,1178.097245,,
2023,7,4,Marilyns Cut,10,1,KE,OANN,Orbicella,annularis,25.00,20.00,35.00,2474.004215,,n,,5,0,0,0,0,10,247.4004215,2226.603793,,
2023,7,4,Marilyns Cut,10,1,KE,ATEN,Agaricia,tenuifolia,30.00,25.00,30.00,2591.813939,,n,,0,0,0,0,0,5,129.590697,2462.223242,,
2023,7,4,Marilyns Cut,10,1,KE,ATEN,Agaricia,tenuifolia,20.00,20.00,25.00,1570.796327,,n,,0,0,0,0,0,5,78.53981634,1492.25651,,
2023,7,4,Marilyns Cut,10,1,KE,AAGA,Agaricia,agaricites,12.00,5.00,5.00,133.5176878,,n,,0,0,0,0,0,1,1.335176878,132.1825109,,
2023,7,4,Marilyns Cut,10,1,KE,AAGA,Agaricia,agaricites,10.00,5.00,1.00,23.5619449,,n,,0,0,0,0,0,0,0,23.5619449,,
2023,7,4,Marilyns Cut,10,1,KE,SSID,Siderastrea,siderea,45.00,30.00,20.00,2356.19449,,n,,50,0,0,0,0,75,1767.145868,589.0486225,,
