Year,Site,Coral No.,OBSERV,TRANSECT,Depth (m),Coral Cover (cm),Sand Cover (cm),CORR CORAL COVER,Coral Spp.,Max   Diameter   (cm),Max Width (cm),Max Height  (cm),% old,%recent,Disease 1 ,Disease 2,Bleaching,Damsel fish,Comments,,,
2017,West Point ,14,Katie Correia,,12.876,3,0,,PAST,10,5,8,0,0,10,NA,NA,0,,W,,
2017,West Point ,15,Katie Correia,,12.876,2,0,,PAST,6,3,5,0,0,50,NA,NA,0,,none,,
2017,West Point ,16,Katie Correia,,12.876,4,0,,PSTR,5,4,4,0,0,0,NA,NA,0,,none,,
2017,West Point ,17,Katie Correia,,12.876,4,0,,AAGA,5,4,3,0,0,0,NA,NA,0,,none,,
2017,West Point ,18,Katie Correia,,12.876,12,0,,PPOR,18,15,7,0,0,5,NA,NA,0,,none,,
2017,West Point ,19,Katie Correia,,12.876,5,0,,SSID,6,5,2,0,0,25,NA,NA,0,,none,,
2017,West Point ,20,Katie Correia,,12.876,5,0,,PFUR,10,6,5,0,0,50,NA,NA,0,,none,,
2017,West Point ,21,Katie Correia,,12.876,20,0,,SINT,22,15,5,0,0,10,NA,NA,0,,W,,
2017,Grundy's  Gardens ,1,Katie Correia,1,9.744,7,0,417,PFUR,125,100,65,0,0,50,NA,NA,0,,none,,
2017,Grundy's  Gardens ,2,Katie Correia,,9.744,75,0,,OANN,525,457,210,0,0,40,NA,NA,5,,5 ENCRUSTING TRUNICATE; 10 OIS,,
2017,Grundy's  Gardens ,3,Katie Correia,,9.744,5,0,,MLAM,7,5,3,0,0,5,NA,NA,0,,5OIS,,
2017,Grundy's  Gardens ,4,Katie Correia,,9.744,8,0,,AAGA,25,20,5,0,0,10,NA,NA,0,,none,,
2017,Grundy's  Gardens ,5,Katie Correia,,9.744,10,0,,PFUR,15,15,10,0,0,0,NA,NA,0,,none,,
2017,Grundy's  Gardens ,6,Katie Correia,,9.744,22,0,,AAGA,100,90,14,0,0,10,NA,NA,0,,none,,
2017,Grundy's  Gardens ,7,Katie Correia,,9.744,25,0,,OANN,95,60,55,0,0,10,NA,NA,0,,5OIS; 5 ENCRUSTING TUNICATE,,
2017,Grundy's  Gardens ,8,Katie Correia,,9.744,15,0,,AAGA,46,25,20,0,0,1,NA,NA,0,,none,,
2017,Grundy's  Gardens ,9,Katie Correia,,9.744,20,0,,OANN,115,65,90,0,0,15,NA,NA,0,,none,,
2017,Grundy's  Gardens ,10,Katie Correia,,9.744,35,0,,AAGA,50,40,45,5,0,10,DSD,NA,0,,none,,
2017,Grundy's  Gardens ,11,Katie Correia,,9.744,10,0,,PFUR,20,15,10,0,0,0,NA,NA,0,,none,,
2017,Grundy's  Gardens ,12,Katie Correia,,9.744,5,0,,AAGA,6,5,6,0,0,0,NA,NA,0,,none,,
2017,Grundy's  Gardens ,13,Katie Correia,,9.744,10,0,,PPOR,16,12,10,0,0,15,NA,NA,0,,none,,
2017,Grundy's  Gardens ,14,Katie Correia,,9.744,5,0,,AAGA,65,20,5,0,0,50,NA,NA,0,,none,,
2017,Grundy's  Gardens ,15,Katie Correia,,9.744,35,0,,OANN,75,55,60,0,0,25,NA,NA,0,,none,,
2017,Grundy's  Gardens ,16,Katie Correia,,9.744,15,0,,AAGA,22,15,9,0,0,30,NA,NA,0,,CYANO,,
2017,Grundy's  Gardens ,17,Katie Correia,,9.744,40,0,,OANN,250,150,150,5,0,10,NA,NA,0,,5PFB,,
2017,Grundy's  Gardens ,18,Katie Correia,,9.744,75,0,,APAL,300,200,125,5,0,40,NA,NA,0,,W; 5 CABB; LOOKS GREAT!,,
2017,Grundy's  Gardens ,1,Katie Correia,2,10.44,10,0,350,PFUR,20,15,10,0,0,75,NA,NA,0,,none,,
2017,Grundy's  Gardens ,2,Katie Correia,,10.44,12,0,,SSID,15,12,5,0,0,5,NA,NA,0,,none,,
2017,Grundy's  Gardens ,3,Katie Correia,,10.44,15,0,,PFUR,18,15,16,0,0,0,NA,NA,0,,none,,
2017,Grundy's  Gardens ,4,Katie Correia,,10.44,2,0,,AFRA,30,12,15,0,0,10,NA,NA,0,,W,,
2017,Grundy's  Gardens ,5,Katie Correia,,10.44,6,0,,PFUR,25,15,15,0,0,50,NA,NA,0,,none,,
2017,Grundy's  Gardens ,6,Katie Correia,,10.44,5,0,,AFRA,7,6,2,0,0,0,NA,NA,0,,none,,
2017,Grundy's  Gardens ,7,Katie Correia,,10.44,4,0,,AAGA,5,4,4,0,0,0,NA,NA,0,,none,,
2017,Grundy's  Gardens ,8,Katie Correia,,10.44,16,0,,AAGA,30,20,10,0,0,15,NA,NA,5,,none,,
2017,Grundy's  Gardens ,9,Katie Correia,,10.44,20,0,,OFAV,300,250,175,0,0,55,NA,NA,0,,none,,
2017,Grundy's  Gardens ,10,Katie Correia,,10.44,18,0,,AAGA,30,25,30,0,0,75,NA,NA,50,,none,,
2017,Grundy's  Gardens ,11,Katie Correia,,10.44,55,0,,OANN,210,90,75,5,0,15,NA,NA,0,,5 ENCRUSTING BRIARIUM,,
2017,Grundy's  Gardens ,12,Katie Correia,,10.44,12,0,,AAGA,22,15,5,0,0,0,NA,NA,0,,none,,
2017,Grundy's  Gardens ,13,Katie Correia,,10.44,20,0,,AFRA,40,30,5,0,0,10,NA,NA,0,,none,,
2017,Grundy's  Gardens ,14,Katie Correia,,10.44,30,0,,MCAV,45,20,7,0,0,5,NA,NA,1,,none,,
2017,Grundy's  Gardens ,15,Katie Correia,,10.44,110,0,,OFAV,300,250,175,5,0,40,WD,RBD,0,,CYANO; ENCRUSTING TUNICATE,,
2017,Grundy's  Gardens ,16,Katie Correia,,10.44,5,0,,AAGA,6,5,5,0,0,0,NA,NA,0,,none,,
2017,Grundy's  Gardens ,17,Katie Correia,,10.44,10,0,,AAGA,10,10,2,0,0,0,NA,NA,0,,none,,
2017,Coral City ,1,Katie Correia,1,16.008,6,0,314,SSID,7,6,4,0,0,5,NA,NA,0,,none,,
2017,Coral City ,2,Katie Correia,,16.008,7,0,,AAGA,20,10,6,0,0,0,NA,NA,0,,none,,
2017,Coral City ,3,Katie Correia,,16.008,3,0,,AAGA,15,8,5,0,0,10,NA,NA,1,,none,,
2017,Coral City ,4,Katie Correia,,16.008,10,0,,SSID,16,9,4,0,0,5,NA,NA,0,,W,,
2017,Coral City ,5,Katie Correia,,16.008,5,0,,AAGA,27,25,22,0,0,5,NA,NA,0,,none,,
2017,Coral City ,6,Katie Correia,,16.008,55,0,,OFAV,200,150,55,0,0,5,NA,NA,0,,none,,
2017,Coral City ,7,Katie Correia,,16.008,12,0,,PSTR,40,30,14,0,0,15,NA,NA,0,,CYANO,,
2017,Coral City ,8,Katie Correia,,16.008,6,0,,PFUR,26,23,10,0,0,50,NA,NA,0,,none,,
2017,Coral City ,9,Katie Correia,,16.008,3,0,,AAGA,6,4,3,0,0,75,NA,NA,0,,none,,
2017,Coral City ,10,Katie Correia,,16.008,4,0,,AAGA,11,9,10,0,0,5,NA,NA,0,,none,,
2017,Coral City ,11,Katie Correia,,16.008,6,0,,PAST,25,18,5,0,0,1,NA,NA,0,,W,,
2017,Coral City ,12,Katie Correia,,16.008,25,0,,OFAV,24,20,18,0,0,5,NA,NA,5,,none,,
2017,Coral City ,13,Katie Correia,,16.008,5,0,,PSTR,75,40,35,0,0,55,NA,NA,0,,none,,
2017,Coral City ,14,Katie Correia,,16.008,40,0,,OFAV,120,100,35,0,0,40,NA,NA,0,,30CTEN; CYANO,,
2017,Coral City ,15,Katie Correia,,16.008,22,0,,SSID,35,35,12,0,0,5,DSD,NA,5,,none,,
2017,Coral City ,16,Katie Correia,,16.008,20,0,,OANN,40,30,35,0,0,5,NA,NA,5,,1CABB,,
2017,Coral City ,17,Katie Correia,,16.008,28,0,,OFAV,30,20,11,0,0,5,NA,NA,0,,none,,
2017,Coral City ,18,Katie Correia,,16.008,5,0,,SSID,52,45,21,0,0,5,NA,NA,0,,none,,
2017,Coral City ,19,Katie Correia,,16.008,12,0,,PSTR,50,29,20,0,0,1,NA,NA,0,,none,,
2017,Coral City ,20,Katie Correia,,16.008,40,0,,OANN,45,30,65,0,0,10,NA,NA,0,,CYANO; 1 ENCRUSTING TUNICATE,,
2017,Coral City ,1,Katie Correia,2,16.008,20,60,224,PFUR,26,22,15,0,0,10,NA,NA,0,,none,,
2017,Coral City ,2,Katie Correia,,16.008,32,0,,AAGA,45,30,6,0,0,5,NA,NA,5,,none,,
2017,Coral City ,3,Katie Correia,,16.008,25,0,,SBOU,42,20,11,0,0,10,NA,NA,0,,none,,
2017,Coral City ,4,Katie Correia,,16.008,16,0,,SSID,35,25,10,0,0,1,NA,NA,10,,none,,
2017,Coral City ,5,Katie Correia,,16.008,45,0,,ACER,50,35,30,0,0,10,NA,NA,0,,10 COCOA DAMSEL; NATURAL COLONY,,
2017,Coral City ,6,Katie Correia,,16.008,10,0,,AAGA,45,20,6,0,0,5,NA,NA,0,,none,,
2017,Coral City ,7,Katie Correia,,16.008,6,0,,AAGA,55,28,25,0,0,5,NA,NA,0,,CYANO,,
2017,Coral City ,8,Katie Correia,,16.008,3,0,,PFUR,12,10,10,1,0,1,WD,NA,0,,none,,
2017,Coral City ,9,Katie Correia,,16.008,15,0,,AAGA,45,40,20,0,0,5,NA,NA,0,,none,,
2017,Coral City ,10,Katie Correia,,16.008,5,0,,OFAV,40,25,15,0,0,10,NA,NA,0,,none,,
2017,Coral City ,11,Katie Correia,,16.008,6,0,,PAST,12,10,5,0,0,0,NA,NA,0,,none,,
2017,Coral City ,12,Katie Correia,,16.008,30,0,,OFAV,42,35,16,0,0,25,NA,NA,0,,none,,
2017,Coral City ,13,Katie Correia,,16.008,5,0,,EFAS,10,10,5,0,0,10,NA,NA,0,,none,,
2017,Coral City ,14,Katie Correia,,16.008,10,0,,PAST,10,10,3,0,0,0,NA,NA,0,,none,,
2017,Coral City ,15,Katie Correia,,16.008,12,0,,OFAV,65,60,45,0,0,5,NA,NA,0,,none,,
2017,Coral City ,16,Katie Correia,,16.008,30,0,,OFAV,100,75,30,0,0,10,NA,NA,0,,CYANO,,
2017,Coral City ,17,Katie Correia,,16.008,10,0,,AAGA,45,35,30,0,0,25,NA,NA,0,,none,,
2017,Coral City ,18,Katie Correia,,16.008,4,0,,SINT,5,4,4,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,1,Daniel Veras,1,12.1,10,0,310,PAST,10,5,3,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,2,Daniel Veras,,12.1,12,0,,Agar,35,10,5,0,0,0,NA,NA,5,,none,,
2017,Mixing Bowl ,3,Daniel Veras,,12.1,30,0,,MCAV,80,30,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,4,Daniel Veras,,12.1,40,0,,SSID,40,35,30,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,5,Daniel Veras,,12.1,10,0,,Agar,15,10,3,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,6,Daniel Veras,,12.1,30,0,,MCAV,30,20,30,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,7,Daniel Veras,,12.1,20,0,,PAST,30,20,10,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,8,Daniel Veras,,12.1,30,0,,PAST,30,30,15,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,9,Daniel Veras,,12.1,50,0,,CNAT,50,15,30,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,10,Daniel Veras,,12.1,3,0,,SBOU,15,10,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,11,Daniel Veras,,12.1,5,0,,SBOU,25,15,10,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,12,Daniel Veras,,12.1,5,0,,PAST,5,5,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,13,Daniel Veras,,12.1,20,0,,MCAV,40,35,15,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,14,Daniel Veras,,12.1,5,0,,PAST,10,5,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,15,Daniel Veras,,12.1,40,0,,SRAD,50,40,30,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,1,Daniel Veras,2,11.7,10,0,43,PFUR,20,15,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,2,Daniel Veras,,11.7,10,0,,Agar,10,10,10,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,3,Daniel Veras,,11.7,3,0,,MCAV,20,15,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,4,Daniel Veras,,11.7,5,0,,PAST,5,5,3,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,5,Daniel Veras,,11.7,5,0,,PFUR,20,10,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,6,Daniel Veras,,11.7,5,0,,Agar,10,20,10,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,7,Daniel Veras,,11.7,5,0,,SSID,10,10,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,1,Daniel Veras,3,10.4,15,0,160,SSID,20,15,10,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,2,Daniel Veras,,10.4,10,0,,SBOU,60,40,20,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,3,Daniel Veras,,10.4,5,0,,PFUR,5,5,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,4,Daniel Veras,,10.4,25,0,,Agar,25,15,10,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,5,Daniel Veras,,10.4,5,0,,SSID,5,5,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,6,Daniel Veras,,10.4,20,0,,MCAV,40,35,30,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,7,Daniel Veras,,10.4,15,0,,PAST,20,20,15,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,8,Daniel Veras,,10.4,15,0,,SSID,25,15,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,9,Daniel Veras,,10.4,20,0,,MCAV,25,20,10,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,10,Daniel Veras,,10.4,15,0,,Agar,15,10,10,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,11,Daniel Veras,,10.4,5,0,,PAST,5,5,5,0,0,0,NA,NA,0,,none,,
2017,Mixing Bowl ,12,Daniel Veras,,10.4,10,0,,Agar,15,10,5,0,0,0,NA,NA,0,,none,,
2017,Meadows,1,Daniel Veras,1,10.4,15,0,192,MLAM,15,10,5,0,0,0,NA,NA,0,,none,,
2017,Meadows,2,Daniel Veras,,10.4,15,0,,SBOU,15,7,5,0,0,0,NA,NA,0,,none,,
2017,Meadows,3,Daniel Veras,,10.4,22,0,,SBOU,20,15,10,0,0,0,NA,NA,0,,none,,
2017,Meadows,4,Daniel Veras,,10.4,15,0,,Agar,15,5,5,0,0,0,NA,NA,0,,none,,
2017,Meadows,5,Daniel Veras,,10.4,25,0,,Agar,25,25,25,0,0,0,NA,NA,0,,none,,
2017,Meadows,6,Daniel Veras,,10.4,25,0,,Agar,40,25,30,0,0,0,NA,NA,0,,none,,
2017,Meadows,1,Daniel Veras,2,10.3,28,0,75,OFAV,50,40,40,0,0,0,NA,NA,0,,none,,
2017,Meadows,2,Daniel Veras,,10.3,7,0,,Agar,15,10,10,0,0,0,NA,NA,0,,none,,
2017,Meadows,3,Daniel Veras,,10.3,5,0,,PFUR,20,20,15,0,0,0,NA,NA,0,,none,,
2017,Meadows,4,Daniel Veras,,10.3,5,0,,Agar,5,5,3,0,0,0,NA,NA,0,,none,,
2017,Meadows,5,Daniel Veras,,10.3,10,0,,Agar,10,10,2,0,0,0,NA,NA,0,,none,,
2017,Meadows,6,Daniel Veras,,10.3,15,0,,OFRA,15,10,10,0,0,0,NA,NA,0,,none,,
2017,Meadows,7,Daniel Veras, ,10.3,5,0,,Agar,15,5,3,0,0,0,NA,NA,0,,none,,
2017,Meadows,1,Daniel Veras,3,10.3,5,0,141,OFAV,40,35,15,0,0,0,NA,NA,0,,none,,
2017,Meadows,2,Daniel Veras,,10.3,10,0,,Agar,15,10,10,0,0,0,NA,NA,0,,none,,
2017,Meadows,3,Daniel Veras,,10.3,5,0,,DSTO,6,5,3,0,0,0,NA,NA,0,,none,,
2017,Meadows,4,Daniel Veras,,10.3,5,0,,PFUR,5,3,3,0,0,0,NA,NA,0,,none,,
2017,Meadows,5,Daniel Veras,,10.3,10,0,,PFUR,15,10,10,0,0,0,NA,NA,0,,none,,
2017,Meadows,6,Daniel Veras,,10.3,5,0,,PFUR,35,30,5,0,0,0,NA,NA,0,,none,,
2017,Meadows,7,Daniel Veras,,10.3,5,0,,Agar,5,5,5,0,0,0,NA,NA,0,,none,,
2017,Meadows,8,Daniel Veras,,10.3,10,0,,Agar,10,10,15,0,0,0,NA,NA,0,,none,,
2017,Meadows,9,Daniel Veras,,10.3,5,0,,Agar,5,5,5,0,0,0,NA,NA,0,,none,,
2017,Meadows,10,Daniel Veras,,10.3,20,0,,Agar,20,15,3,0,0,0,NA,NA,0,,none,,
2017,Meadows,11,Daniel Veras,,10.3,5,0,,Agar,15,5,5,0,0,0,NA,NA,0,,none,,
2017,Meadows,12,Daniel Veras,,10.3,10,0,,Agar,10,10,5,0,0,0,NA,NA,0,,none,,
2017,Meadows,13,Daniel Veras,,10.3,5,0,,Agar,10,10,5,0,0,0,NA,NA,0,,none,,
2017,Meadows,14,Daniel Veras,,10.3,15,0,,Agar,15,10,10,0,0,0,NA,NA,0,,none,,
2017,Meadows,15,Daniel Veras,,10.3,2,0,,Agar,5,5,3,0,0,0,NA,NA,0,,none,,
2017,Meadows,16,Daniel Veras,,10.3,5,0,,Agar,5,5,2,0,0,0,NA,NA,0,,none,,
2017,Meadows,17,Daniel Veras,,10.3,10,0,,Agar,10,10,3,0,0,0,NA,NA,0,,none,,
2017,Meadows,18,Daniel Veras,,10.3,4,0,,Agar,10,10,4,0,0,0,NA,NA,0,,none,,
2017,Meadows,19,Daniel Veras,,10.3,5,0,,Agar,10,5,5,0,0,0,NA,NA,0,,none,,
2017,ICON,1,Daniel Veras,1,14.5,10,0,,PFUR,10,10,3,0,0,0,NA,NA,0,,none,,
2017,ICON,2,Daniel Veras,,14.5,5,0,,PAST,5,5,5,0,0,0,NA,NA,0,,none,,
2017,ICON,3,Daniel Veras,,14.5,5,0,,PFUR,10,5,10,0,0,50,NA,NA,0,,none,,
2017,ICON,4,Daniel Veras,,14.5,5,0,,SSID,5,5,5,0,0,0,NA,NA,0,,none,,
2017,ICON,5,Daniel Veras,,14.5,15,0,,Agar,15,10,5,0,0,0,NA,NA,0,,none,,
2017,ICON,6,Daniel Veras,,14.5,5,0,,Agar,20,15,5,0,0,0,NA,NA,0,,none,,
2017,ICON,7,Daniel Veras,,14.5,15,0,,OFAV,20,15,15,0,0,0,NA,NA,0,,none,,
2017,ICON,8,Daniel Veras,,14.5,5,0,,Agar,5,3,3,0,0,0,NA,NA,0,,none,,
2017,ICON,9,Daniel Veras,,14.5,10,0,,SSID,15,15,4,0,0,0,NA,NA,95,,none,,
2017,ICON,1,Daniel Veras,2,14.8,30,0,,OFAV,35,30,15,0,0,5,NA,NA,0,,CLIONA,,
2017,ICON,2,Daniel Veras,,14.8,5,0,,PAST,7,7,5,0,0,0,NA,NA,0,,none,,
2017,ICON,3,Daniel Veras,,14.8,10,0,,OFRA,40,35,6,0,0,0,NA,NA,0,,none,,
2017,ICON,4,Daniel Veras,,14.8,10,0,,Agar,10,10,10,0,0,0,NA,NA,0,,none,,
2017,ICON,5,Daniel Veras,,14.8,10,0,,SSID,15,10,2,0,0,0,NA,NA,0,,none,,
2017,ICON,6,Daniel Veras,,14.8,5,0,,Agar,10,10,5,0,0,0,NA,NA,0,,none,,
2017,ICON,7,Daniel Veras,,14.8,30,0,,SSID,30,30,15,0,0,0,NA,NA,0,,none,,
2017,ICON,8,Daniel Veras,,14.8,5,0,,PAST,10,5,3,0,0,0,NA,NA,0,,none,,
2017,ICON,9,Daniel Veras,,14.8,5,0,,PAST,10,5,3,0,0,0,NA,NA,0,,none,,
2017,ICON,10,Daniel Veras,,14.8,5,0,,PAST,6,5,4,0,0,0,NA,NA,0,,none,,
2017,ICON,1,Daniel Veras,3,14.5,10,0,,PAST,10,10,5,0,0,0,NA,NA,0,,none,,
2017,ICON,2,Daniel Veras,,14.5,5,0,,PAST,5,5,3,0,0,0,NA,NA,0,,none,,
2017,ICON,3,Daniel Veras,,14.5,5,0,,PAST,5,5,5,0,0,0,NA,NA,0,,none,,
2017,ICON,4,Daniel Veras,,14.5,15,0,,OFAV,15,15,20,0,0,0,NA,NA,30,,none,,
2017,ICON,5,Daniel Veras,,14.5,5,0,,PAST,10,5,3,0,0,0,NA,NA,0,,none,,
2017,ICON,6,Daniel Veras,,14.5,5,0,,PAST,5,5,5,0,0,0,NA,NA,0,,none,,
2017,ICON,7,Daniel Veras,,14.5,25,0,,OFAV,25,25,5,0,0,0,NA,NA,0,,none,,
2017,ICON,8,Daniel Veras,,14.5,10,0,,Agar,10,10,3,0,0,0,NA,NA,0,,none,,
2017,ICON,9,Daniel Veras,,14.5,15,0,,Agar,20,15,10,0,0,0,NA,NA,0,,none,,
2017,ICON,10,Daniel Veras,,14.5,5,0,,Agar,5,5,3,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,1,Daniel Veras,1,10.5,10,0,,SSID,25,20,10,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,2,Daniel Veras,,10.5,10,0,,PAST,20,15,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,3,Daniel Veras,,10.5,5,0,,Agar,5,5,3,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,4,Daniel Veras,,10.5,5,0,,PFUR,15,15,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,5,Daniel Veras,,10.5,5,0,,PFUR,5,5,3,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,6,Daniel Veras,,10.5,100,0,,SSID,100,85,30,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,7,Daniel Veras,,10.5,15,0,,PAST,20,15,3,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,8,Daniel Veras,,10.5,5,0,,PAST,10,5,3,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,9,Daniel Veras,,10.5,20,0,,PAST,20,20,10,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,10,Daniel Veras,,10.5,15,0,,Agar,15,15,10,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,11,Daniel Veras,,10.5,5,0,,PAST,7,5,2,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,12,Daniel Veras,,10.5,5,0,,OFAV,10,5,10,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,13,Daniel Veras,,10.5,5,0,,PFUR,25,15,10,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,14,Daniel Veras,,10.5,20,0,,OANN,35,25,7,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,15,Daniel Veras,,10.5,10,0,,SSID,45,35,15,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,1,Daniel Veras,2,9.7,10,0,,PAST,20,15,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,2,Daniel Veras,,9.7,15,0,,OANN,35,30,15,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,3,Daniel Veras,,9.7,5,0,,Agar,5,5,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,4,Daniel Veras,,9.7,5,0,,PAST,10,7,4,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,5,Daniel Veras,,9.7,7,0,,PFUR,10,7,4,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,6,Daniel Veras,,9.7,10,0,,PAST,15,15,4,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,7,Daniel Veras,,9.7,10,0,,PAST,30,25,15,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,8,Daniel Veras,,9.7,20,0,,SSID,30,20,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,9,Daniel Veras,,9.7,5,0,,PAST,5,5,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,10,Daniel Veras,,9.7,4,0,,PAST,10,7,3,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,1,Daniel Veras,3,9.7,15,0,,Agar,15,10,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,2,Daniel Veras,,9.7,15,0,,Agar,15,15,10,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,3,Daniel Veras,,9.7,20,0,,PAST,25,25,10,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,4,Daniel Veras,,9.7,5,0,,Agar,30,10,20,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,5,Daniel Veras,,9.7,25,0,,PAST,35,25,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,6,Daniel Veras,,9.7,15,0,,PAST,15,15,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,7,Daniel Veras,,9.7,5,0,,PAST,10,5,3,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,8,Daniel Veras,,9.7,5,0,,Agar,45,25,15,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,9,Daniel Veras,,9.7,5,0,,Agar,10,10,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,10,Daniel Veras,,9.7,15,0,,PAST,25,15,3,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,11,Daniel Veras,,9.7,5,0,,SRAD,5,5,1,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,12,Daniel Veras,,9.7,3,0,,PAST,5,5,5,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,13,Daniel Veras,,9.7,10,0,,Agar,25,20,15,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,14,Daniel Veras,,9.7,20,0,,PAST,30,20,15,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,15,Daniel Veras,,9.7,10,0,,PFUR,20,10,10,0,0,0,NA,NA,25,,none,,
2017,Snap Shot ,16,Daniel Veras,,9.7,15,0,,PFUR,50,40,15,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,17,Daniel Veras,,9.7,15,0,,PAST,30,15,10,0,0,0,NA,NA,0,,none,,
2017,Snap Shot ,18,Daniel Veras,,9.7,5,0,,Agar,10,5,5,0,0,0,NA,NA,0,,none,,
2017,Paul's Anchor ,1,Daniel Veras,1,15.7,10,0,,Agar,10,10,2,0,0,0,NA,NA,0,,none,,
2017,Paul's Anchor ,2,Daniel Veras,,15.7,5,0,,Agar,15,15,10,0,0,0,NA,NA,0,,none,,
2017,Paul's Anchor ,3,Daniel Veras,,15.7,5,0,,MLAM,15,15,3,0,0,0,NA,NA,0,,none,,
2017,Paul's Anchor ,4,Daniel Veras,,15.7,6,0,,PAST,6,6,4,0,0,0,NA,NA,0,,none,,
2017,Paul's Anchor ,5,Daniel Veras,,15.7,15,0,,OFRA,18,15,30,0,0,0,NA,NA,0,,none,,
2017,Paul's Anchor ,6,Daniel Veras,,15.7,20,0,,PFUR,30,15,5,0,0,0,NA,NA,0,,none,,
2017,Paul's Anchor ,7,Daniel Veras,,15.7,30,0,,PFUR,30,25,5,0,0,0,NA,NA,0,,none,,
2017,Paul's Anchor ,8,Daniel Veras,,15.7,25,0,,PFUR,25,15,5,0,0,0,NA,NA,0,,none,,
2017,Paul's Anchor ,9,Daniel Veras,,15.7,15,0,,PFUR,15,15,3,0,0,0,NA,NA,0,,none,,
